unit_code,organization_id,blood_group,component_type,collection_date,expiry_date,status,quality_testing_status,storage_location,source_donation_id
BU-4B705FCB,HOSP_A,B_POSITIVE,WHOLE_BLOOD,2024-12-01,2025-01-05,USED,PASSED,Shelf-A2,DON_00629
BU-E9830261,BB_A,O_POSITIVE,PLASMA,2024-01-22,2025-01-21,DISPATCHED,PENDING,Shelf-C1,DON_00402
BU-8E5A1A09,HOSP_E,O_POSITIVE,WHOLE_BLOOD,2024-12-31,2025-02-04,RESERVED,PASSED,Fridge-1,DON_00587
BU-F110BDF0,BB_A,AB_POSITIVE,PLATELETS,2024-12-26,2024-12-31,AVAILABLE,FAILED,Shelf-B1,DON_00243
BU-2824BC09,HOSP_E,O_NEGATIVE,PLASMA,2024-02-23,2025-02-22,USED,PASSED,Fridge-3,DON_00426
BU-B1B829B2,HOSP_A,AB_NEGATIVE,RBC,2024-12-23,2025-02-03,AVAILABLE,PASSED,Shelf-B2,DON_00209
BU-B438D080,BB_A,AB_POSITIVE,PLATELETS,2024-12-26,2024-12-31,RESERVED,PASSED,Shelf-B2,DON_00624
BU-4DE96D93,BB_A,O_POSITIVE,PLATELETS,2024-12-26,2024-12-31,AVAILABLE,PASSED,Shelf-B2,DON_00734
BU-970761E1,HOSP_A,B_POSITIVE,WHOLE_BLOOD,2024-12-10,2025-01-14,AVAILABLE,PASSED,Fridge-3,DON_00239
BU-E953569A,HOSP_C,A_POSITIVE,WHOLE_BLOOD,2024-12-13,2025-01-17,RECEIVED,PASSED,Shelf-A2,DON_00496
BU-D71027B1,BB_B,A_POSITIVE,PLATELETS,2024-12-29,2025-01-03,QUARANTINED,REVIEW_REQUIRED,Shelf-A1,DON_00512
BU-FBEAA43A,HOSP_A,B_POSITIVE,PLASMA,2024-07-10,2025-07-10,EXPIRED,PASSED,Fridge-3,DON_00339
BU-595205E2,HOSP_D,O_NEGATIVE,WHOLE_BLOOD,2024-12-02,2025-01-06,AVAILABLE,FAILED,Fridge-2,DON_00116
BU-D2F0C62B,BB_B,A_NEGATIVE,PLASMA,2024-03-15,2025-03-15,AVAILABLE,FAILED,Shelf-A2,DON_00451
BU-8159551B,HOSP_B,A_POSITIVE,PLATELETS,2024-12-29,2025-01-03,RECEIVED,PASSED,Platelet-Agitator-1,DON_00164
BU-90CC9BEF,BB_A,A_POSITIVE,PLASMA,2024-10-17,2025-10-17,AVAILABLE,PENDING,Shelf-B2,DON_00108
BU-4DD941C7,HOSP_C,O_POSITIVE,RBC,2024-12-24,2025-02-04,RESERVED,PASSED,Shelf-A1,DON_00458
BU-A9FFBBA6,HOSP_A,A_POSITIVE,PLATELETS,2024-12-26,2024-12-31,AVAILABLE,PASSED,Fridge-1,DON_00440
BU-5F5B8588,HOSP_E,O_POSITIVE,WHOLE_BLOOD,2024-11-28,2025-01-02,AVAILABLE,PASSED,Platelet-Agitator-1,DON_00328
BU-3913D4B8,HOSP_C,A_POSITIVE,WHOLE_BLOOD,2024-12-15,2025-01-19,QUARANTINED,FAILED,Shelf-A2,DON_00275
BU-903A97BD,BB_A,O_NEGATIVE,PLATELETS,2024-12-28,2025-01-02,AVAILABLE,PASSED,Platelet-Agitator-1,DON_00389
BU-A05AA27E,BB_A,O_POSITIVE,WHOLE_BLOOD,2024-12-08,2025-01-12,QUARANTINED,FAILED,Shelf-A2,DON_00676
BU-EE42626A,HOSP_E,A_POSITIVE,PLASMA,2024-10-30,2025-10-30,RESERVED,PASSED,Shelf-B1,DON_00118
BU-21246CC5,BB_A,O_NEGATIVE,PLATELETS,2024-12-27,2025-01-01,AVAILABLE,PASSED,Fridge-3,DON_00646
BU-FB4DB61F,HOSP_C,B_POSITIVE,PLATELETS,2024-12-27,2025-01-01,RECEIVED,FAILED,Shelf-B1,DON_00583
BU-60996180,BB_B,A_POSITIVE,PLATELETS,2024-12-28,2025-01-02,USED,PASSED,Shelf-B1,DON_00660
BU-484D7011,HOSP_A,A_POSITIVE,WHOLE_BLOOD,2024-12-27,2025-01-31,RECEIVED,REVIEW_REQUIRED,Shelf-A1,DON_00347
BU-18237470,BB_B,O_POSITIVE,RBC,2024-12-16,2025-01-27,USED,REVIEW_REQUIRED,Shelf-A1,DON_00594
BU-2ACAC16C,HOSP_E,O_POSITIVE,RBC,2024-12-29,2025-02-09,AVAILABLE,REVIEW_REQUIRED,Platelet-Agitator-1,DON_00482
BU-36B29853,BB_B,O_POSITIVE,RBC,2024-11-23,2025-01-04,EXPIRED,PENDING,Fridge-3,DON_00377
BU-AB1EA62E,BB_A,A_POSITIVE,RBC,2024-12-22,2025-02-02,USED,FAILED,Fridge-1,DON_00599
BU-72E512B7,BB_A,O_POSITIVE,PLASMA,2024-01-15,2025-01-14,USED,PASSED,Fridge-2,DON_00322
BU-34C4ADB1,HOSP_D,B_POSITIVE,WHOLE_BLOOD,2024-12-04,2025-01-08,AVAILABLE,REVIEW_REQUIRED,Shelf-C1,DON_00638
BU-1F0CFD2C,HOSP_D,A_POSITIVE,PLATELETS,2024-12-27,2025-01-01,AVAILABLE,REVIEW_REQUIRED,Shelf-A1,DON_00030
BU-DDFF1EF9,BB_B,O_POSITIVE,RBC,2024-12-19,2025-01-30,QUARANTINED,REVIEW_REQUIRED,Shelf-A2,DON_00770
BU-A58D7F0B,HOSP_C,O_POSITIVE,WHOLE_BLOOD,2024-12-06,2025-01-10,AVAILABLE,PENDING,Fridge-1,DON_00432
BU-E59CC0B8,HOSP_C,O_POSITIVE,RBC,2024-11-25,2025-01-06,RECEIVED,REVIEW_REQUIRED,Fridge-1,DON_00517
BU-0D3834B7,HOSP_E,A_POSITIVE,PLATELETS,2024-12-29,2025-01-03,USED,PASSED,Fridge-1,DON_00765
BU-A9D98D97,BB_B,O_POSITIVE,PLATELETS,2024-12-27,2025-01-01,QUARANTINED,FAILED,Shelf-B2,DON_00173
BU-00C275C7,HOSP_C,O_POSITIVE,RBC,2024-12-11,2025-01-22,RECEIVED,PASSED,Shelf-C1,DON_00286
BU-ACD3D4AD,BB_A,O_POSITIVE,PLASMA,2024-11-13,2025-11-13,RESERVED,PASSED,Shelf-A2,DON_00740
BU-EE4AB773,HOSP_C,B_POSITIVE,RBC,2024-11-29,2025-01-10,DISPATCHED,FAILED,Fridge-3,DON_00741
BU-C0CCFEFF,HOSP_D,A_POSITIVE,RBC,2024-12-06,2025-01-17,QUARANTINED,FAILED,Fridge-3,DON_00755
BU-20EC62A0,HOSP_B,A_NEGATIVE,RBC,2024-12-19,2025-01-30,USED,PASSED,Fridge-1,DON_00178
BU-7C2134B6,HOSP_C,O_POSITIVE,RBC,2024-12-28,2025-02-08,AVAILABLE,PASSED,Shelf-B2,DON_00470
BU-31D45B52,HOSP_B,O_POSITIVE,RBC,2024-12-02,2025-01-13,AVAILABLE,REVIEW_REQUIRED,Platelet-Agitator-1,DON_00681
BU-9733F966,HOSP_A,A_NEGATIVE,WHOLE_BLOOD,2024-12-29,2025-02-02,RECEIVED,PASSED,Platelet-Agitator-1,DON_00710
BU-7DE2A94D,HOSP_E,A_POSITIVE,PLASMA,2024-01-08,2025-01-07,RESERVED,PENDING,Fridge-1,DON_00514
BU-AD883765,HOSP_E,O_POSITIVE,PLATELETS,2024-12-28,2025-01-02,RESERVED,REVIEW_REQUIRED,Shelf-C1,DON_00159
BU-4DEC5EC4,HOSP_A,O_POSITIVE,PLATELETS,2024-12-31,2025-01-05,USED,PASSED,Shelf-B1,DON_00019
BU-20F8123C,HOSP_C,A_POSITIVE,PLASMA,2024-02-14,2025-02-13,RECEIVED,FAILED,Shelf-B2,DON_00062
BU-A3EF2BF3,BB_B,O_POSITIVE,PLATELETS,2024-12-27,2025-01-01,RESERVED,PASSED,Shelf-A1,DON_00742
BU-5ACE7D6E,HOSP_A,O_POSITIVE,PLASMA,2024-06-26,2025-06-26,AVAILABLE,PENDING,Shelf-B1,DON_00094
BU-9214954F,HOSP_C,O_POSITIVE,WHOLE_BLOOD,2024-12-14,2025-01-18,AVAILABLE,PASSED,Shelf-C1,DON_00528
BU-6B71C916,HOSP_E,A_POSITIVE,WHOLE_BLOOD,2024-12-05,2025-01-09,RECEIVED,PASSED,Fridge-1,DON_00179
BU-EA2B1137,HOSP_E,B_POSITIVE,WHOLE_BLOOD,2024-12-22,2025-01-26,AVAILABLE,REVIEW_REQUIRED,Shelf-A2,DON_00465
BU-2E57ED14,BB_B,B_POSITIVE,PLATELETS,2024-12-27,2025-01-01,EXPIRED,REVIEW_REQUIRED,Platelet-Agitator-1,DON_00361
BU-F655DA25,BB_A,A_NEGATIVE,WHOLE_BLOOD,2024-12-28,2025-02-01,EXPIRED,PASSED,Shelf-C1,DON_00130
BU-5F5A0529,HOSP_D,B_NEGATIVE,WHOLE_BLOOD,2024-12-15,2025-01-19,RESERVED,PASSED,Fridge-2,DON_00616
BU-645879B3,HOSP_A,B_POSITIVE,PLATELETS,2024-12-31,2025-01-05,EXPIRED,PASSED,Shelf-C1,DON_00598
BU-2896AA34,HOSP_E,O_POSITIVE,PLASMA,2024-09-30,2025-09-30,USED,PASSED,Fridge-3,DON_00134
BU-D3CCB251,HOSP_D,O_POSITIVE,PLATELETS,2024-12-26,2024-12-31,EXPIRED,PASSED,Shelf-B1,DON_00095
BU-CD17300F,HOSP_D,A_POSITIVE,PLASMA,2024-08-29,2025-08-29,RESERVED,PENDING,Fridge-1,DON_00235
BU-37852E94,HOSP_A,O_POSITIVE,PLASMA,2024-09-02,2025-09-02,DISPATCHED,PENDING,Fridge-2,DON_00305
BU-6394B731,HOSP_E,A_POSITIVE,PLATELETS,2024-12-29,2025-01-03,RESERVED,PENDING,Shelf-B1,DON_00336
BU-3F405BD6,HOSP_D,A_POSITIVE,WHOLE_BLOOD,2024-12-28,2025-02-01,DISPATCHED,PENDING,Shelf-C1,DON_00601
BU-26F34F71,HOSP_A,A_NEGATIVE,PLATELETS,2024-12-27,2025-01-01,DISPATCHED,PASSED,Shelf-B2,DON_00312
BU-F95048B3,BB_B,B_POSITIVE,RBC,2024-12-11,2025-01-22,QUARANTINED,REVIEW_REQUIRED,Platelet-Agitator-1,DON_00580
BU-9F57A443,HOSP_E,O_NEGATIVE,WHOLE_BLOOD,2024-11-29,2025-01-03,RECEIVED,PASSED,Shelf-B1,DON_00143
BU-106EE9CA,HOSP_B,O_POSITIVE,RBC,2024-11-19,2024-12-31,AVAILABLE,PASSED,Platelet-Agitator-1,DON_00220
BU-27FBDF21,HOSP_A,O_POSITIVE,RBC,2024-12-23,2025-02-03,RECEIVED,PASSED,Shelf-C1,DON_00307
BU-3D82AFB2,HOSP_C,A_POSITIVE,RBC,2024-12-22,2025-02-02,RESERVED,PENDING,Shelf-A2,DON_00471
BU-BCFEDB27,HOSP_B,A_POSITIVE,WHOLE_BLOOD,2024-12-26,2025-01-30,DISPATCHED,PASSED,Fridge-2,DON_00349
BU-983603AE,BB_A,O_POSITIVE,RBC,2024-12-21,2025-02-01,AVAILABLE,REVIEW_REQUIRED,Fridge-1,DON_00083
BU-45575FFD,HOSP_E,O_POSITIVE,PLATELETS,2024-12-31,2025-01-05,QUARANTINED,FAILED,Fridge-2,DON_00557
BU-ACFACBEF,BB_B,A_POSITIVE,WHOLE_BLOOD,2024-12-05,2025-01-09,EXPIRED,PASSED,Shelf-B2,DON_00593
BU-81B8836F,BB_A,A_POSITIVE,WHOLE_BLOOD,2024-12-25,2025-01-29,EXPIRED,PASSED,Fridge-2,DON_00114
BU-DD4DCAF1,HOSP_E,O_POSITIVE,PLASMA,2024-08-24,2025-08-24,USED,FAILED,Shelf-A2,DON_00048
BU-BBE4C09B,BB_B,A_POSITIVE,WHOLE_BLOOD,2024-12-24,2025-01-28,USED,FAILED,Fridge-2,DON_00794
BU-32F03477,HOSP_B,A_POSITIVE,PLASMA,2024-01-22,2025-01-21,RESERVED,PASSED,Platelet-Agitator-1,DON_00697
BU-E5180EEB,BB_A,A_POSITIVE,RBC,2024-12-01,2025-01-12,EXPIRED,PASSED,Shelf-B1,DON_00178
BU-A6D4610A,BB_B,O_POSITIVE,PLASMA,2024-03-06,2025-03-06,EXPIRED,REVIEW_REQUIRED,Shelf-C1,DON_00128
BU-F309C638,HOSP_D,O_POSITIVE,PLATELETS,2024-12-26,2024-12-31,RESERVED,PASSED,Fridge-1,DON_00206
BU-07C7E366,HOSP_B,B_POSITIVE,WHOLE_BLOOD,2024-11-27,2025-01-01,DISPATCHED,PASSED,Fridge-2,DON_00234
BU-A70BAC5D,HOSP_A,B_POSITIVE,PLASMA,2024-04-14,2025-04-14,RESERVED,FAILED,Fridge-3,DON_00059
BU-5303BEAE,HOSP_B,A_POSITIVE,WHOLE_BLOOD,2024-11-27,2025-01-01,RECEIVED,PASSED,Fridge-2,DON_00454
BU-CE12638E,HOSP_D,B_POSITIVE,PLATELETS,2024-12-27,2025-01-01,AVAILABLE,PASSED,Platelet-Agitator-1,DON_00256
BU-25860ACA,BB_B,A_NEGATIVE,PLATELETS,2024-12-26,2024-12-31,DISPATCHED,PENDING,Fridge-2,DON_00576
BU-4F0CF5DC,HOSP_A,AB_NEGATIVE,PLASMA,2024-03-06,2025-03-06,AVAILABLE,PASSED,Shelf-C1,DON_00765
BU-D1D73592,BB_B,A_POSITIVE,PLATELETS,2024-12-31,2025-01-05,AVAILABLE,PASSED,Shelf-A1,DON_00538
BU-6D90C4E4,HOSP_C,A_POSITIVE,PLATELETS,2024-12-31,2025-01-05,DISPATCHED,PASSED,Fridge-1,DON_00325
BU-4460D3F1,HOSP_A,B_POSITIVE,WHOLE_BLOOD,2024-12-21,2025-01-25,QUARANTINED,FAILED,Shelf-A2,DON_00762
BU-8B2A287E,BB_B,AB_POSITIVE,WHOLE_BLOOD,2024-12-30,2025-02-03,QUARANTINED,REVIEW_REQUIRED,Fridge-3,DON_00553
BU-E92ACF11,BB_B,A_POSITIVE,WHOLE_BLOOD,2024-11-29,2025-01-03,AVAILABLE,PASSED,Shelf-A1,DON_00010
BU-8E7086A1,HOSP_A,A_POSITIVE,PLATELETS,2024-12-26,2024-12-31,DISPATCHED,REVIEW_REQUIRED,Shelf-A1,DON_00168
BU-33AF9069,BB_A,O_NEGATIVE,PLASMA,2024-10-06,2025-10-06,DISPATCHED,FAILED,Fridge-1,DON_00700
BU-B54E0B21,HOSP_B,A_POSITIVE,WHOLE_BLOOD,2024-12-01,2025-01-05,RECEIVED,PASSED,Shelf-C1,DON_00028
BU-6658880C,HOSP_A,A_POSITIVE,RBC,2024-12-29,2025-02-09,AVAILABLE,PASSED,Fridge-2,DON_00340
BU-1452261D,HOSP_B,A_POSITIVE,PLASMA,2024-07-22,2025-07-22,AVAILABLE,FAILED,Platelet-Agitator-1,DON_00613
BU-C5C778FC,HOSP_E,AB_POSITIVE,PLASMA,2024-02-08,2025-02-07,AVAILABLE,FAILED,Fridge-1,DON_00226
BU-F2690842,BB_A,O_POSITIVE,RBC,2024-11-20,2025-01-01,AVAILABLE,REVIEW_REQUIRED,Shelf-A1,DON_00280
BU-8A837899,HOSP_E,A_POSITIVE,PLATELETS,2024-12-31,2025-01-05,AVAILABLE,FAILED,Shelf-A2,DON_00569
BU-8C2BBF45,HOSP_D,O_POSITIVE,RBC,2024-11-30,2025-01-11,AVAILABLE,PASSED,Platelet-Agitator-1,DON_00320
BU-7818A191,HOSP_C,A_POSITIVE,RBC,2024-11-28,2025-01-09,USED,REVIEW_REQUIRED,Platelet-Agitator-1,DON_00478
BU-DC58F152,HOSP_A,A_POSITIVE,RBC,2024-12-28,2025-02-08,DISPATCHED,PASSED,Shelf-B2,DON_00241
BU-51C4996F,HOSP_E,O_POSITIVE,WHOLE_BLOOD,2024-12-10,2025-01-14,AVAILABLE,REVIEW_REQUIRED,Shelf-B2,DON_00266
BU-1328BB0B,HOSP_A,A_POSITIVE,WHOLE_BLOOD,2024-12-05,2025-01-09,AVAILABLE,PENDING,Shelf-B2,DON_00216
BU-A3264A12,BB_B,O_POSITIVE,PLATELETS,2024-12-31,2025-01-05,DISPATCHED,PASSED,Platelet-Agitator-1,DON_00447
BU-75DDE359,BB_A,O_POSITIVE,PLATELETS,2024-12-26,2024-12-31,AVAILABLE,FAILED,Fridge-2,DON_00710
BU-097D2ABA,BB_A,A_POSITIVE,WHOLE_BLOOD,2024-12-11,2025-01-15,USED,PASSED,Platelet-Agitator-1,DON_00046
BU-06DF86E1,HOSP_E,B_POSITIVE,RBC,2024-12-22,2025-02-02,USED,PENDING,Fridge-1,DON_00292
BU-0144B68A,HOSP_D,O_NEGATIVE,PLASMA,2024-02-03,2025-02-02,EXPIRED,FAILED,Shelf-A1,DON_00359
BU-4A6A2073,HOSP_C,O_POSITIVE,WHOLE_BLOOD,2024-12-12,2025-01-16,USED,PENDING,Shelf-C1,DON_00054
BU-B988E7A4,BB_A,AB_NEGATIVE,PLASMA,2024-06-06,2025-06-06,AVAILABLE,PASSED,Shelf-A1,DON_00106
BU-3ECEF9F8,HOSP_B,O_POSITIVE,RBC,2024-12-24,2025-02-04,RESERVED,FAILED,Platelet-Agitator-1,DON_00326
BU-7750408E,BB_B,A_NEGATIVE,RBC,2024-12-21,2025-02-01,AVAILABLE,PASSED,Platelet-Agitator-1,DON_00570
BU-90F90445,HOSP_E,B_POSITIVE,WHOLE_BLOOD,2024-12-24,2025-01-28,USED,PASSED,Fridge-2,DON_00183
BU-CA8BDAF7,HOSP_D,A_POSITIVE,RBC,2024-11-30,2025-01-11,AVAILABLE,REVIEW_REQUIRED,Shelf-B1,DON_00093
BU-1E6AA48D,HOSP_E,A_POSITIVE,PLASMA,2024-03-23,2025-03-23,DISPATCHED,FAILED,Fridge-1,DON_00225
BU-B5EE7BFB,HOSP_D,O_POSITIVE,WHOLE_BLOOD,2024-12-30,2025-02-03,AVAILABLE,PASSED,Shelf-B2,DON_00543
BU-E7884658,HOSP_C,A_POSITIVE,PLATELETS,2024-12-30,2025-01-04,EXPIRED,FAILED,Fridge-2,DON_00109
BU-79946DAF,HOSP_D,A_POSITIVE,PLASMA,2024-12-11,2025-12-11,QUARANTINED,REVIEW_REQUIRED,Shelf-B1,DON_00299
BU-7E7ABC3E,HOSP_A,O_POSITIVE,WHOLE_BLOOD,2024-12-18,2025-01-22,DISPATCHED,FAILED,Shelf-C1,DON_00277
BU-39CD827B,BB_B,O_POSITIVE,PLASMA,2024-09-28,2025-09-28,EXPIRED,PENDING,Shelf-C1,DON_00260
BU-B86B0AD6,HOSP_E,O_POSITIVE,RBC,2024-12-21,2025-02-01,USED,FAILED,Fridge-2,DON_00688
BU-9291FE2E,HOSP_B,A_POSITIVE,PLASMA,2024-01-30,2025-01-29,AVAILABLE,PASSED,Shelf-A1,DON_00633
BU-E6D88427,BB_A,B_POSITIVE,PLATELETS,2024-12-26,2024-12-31,RESERVED,PENDING,Fridge-1,DON_00041
BU-B786195E,BB_B,A_POSITIVE,PLATELETS,2024-12-30,2025-01-04,AVAILABLE,PENDING,Shelf-B1,DON_00207
BU-7EF84671,HOSP_A,A_POSITIVE,WHOLE_BLOOD,2024-12-17,2025-01-21,AVAILABLE,PENDING,Fridge-2,DON_00379
BU-C862D70E,BB_A,A_POSITIVE,PLATELETS,2024-12-29,2025-01-03,AVAILABLE,PASSED,Shelf-A2,DON_00113
BU-79A015D1,HOSP_C,O_POSITIVE,RBC,2024-12-31,2025-02-11,DISPATCHED,PASSED,Fridge-2,DON_00289
BU-90A56483,HOSP_A,O_NEGATIVE,PLATELETS,2024-12-26,2024-12-31,EXPIRED,PENDING,Fridge-1,DON_00271
BU-1FFF3129,HOSP_C,O_POSITIVE,PLATELETS,2024-12-28,2025-01-02,RESERVED,PASSED,Shelf-C1,DON_00673
BU-3EFD4CC0,BB_A,A_POSITIVE,PLATELETS,2024-12-29,2025-01-03,USED,PASSED,Fridge-3,DON_00053
BU-50257076,HOSP_A,A_POSITIVE,RBC,2024-12-22,2025-02-02,AVAILABLE,PASSED,Shelf-B1,DON_00135
BU-AC552AC6,HOSP_C,AB_NEGATIVE,WHOLE_BLOOD,2024-12-18,2025-01-22,USED,FAILED,Shelf-B1,DON_00043
BU-BD7A64A3,HOSP_A,O_POSITIVE,WHOLE_BLOOD,2024-12-26,2025-01-30,USED,PENDING,Fridge-3,DON_00083
BU-3C0ED865,HOSP_C,O_POSITIVE,PLASMA,2024-04-12,2025-04-12,AVAILABLE,PASSED,Shelf-B1,DON_00727
BU-146A99AF,BB_A,O_POSITIVE,RBC,2024-12-24,2025-02-04,EXPIRED,PASSED,Shelf-C1,DON_00736
BU-E1B937B1,HOSP_D,O_POSITIVE,PLATELETS,2024-12-30,2025-01-04,RESERVED,PASSED,Fridge-1,DON_00272
BU-AF1D5021,HOSP_E,A_POSITIVE,WHOLE_BLOOD,2024-12-05,2025-01-09,AVAILABLE,PENDING,Platelet-Agitator-1,DON_00697
BU-C584B72F,HOSP_C,O_POSITIVE,RBC,2024-12-21,2025-02-01,AVAILABLE,PASSED,Shelf-B1,DON_00544
BU-23F9E5D3,HOSP_E,A_NEGATIVE,PLASMA,2024-07-30,2025-07-30,EXPIRED,PASSED,Shelf-A1,DON_00366
BU-DFA4D8F4,HOSP_D,B_POSITIVE,WHOLE_BLOOD,2024-12-17,2025-01-21,QUARANTINED,REVIEW_REQUIRED,Fridge-1,DON_00025
BU-2BE865C9,BB_B,A_POSITIVE,RBC,2024-12-22,2025-02-02,RECEIVED,PASSED,Shelf-B2,DON_00185
BU-632F8BD3,HOSP_D,O_NEGATIVE,WHOLE_BLOOD,2024-12-28,2025-02-01,RECEIVED,FAILED,Shelf-C1,DON_00164
BU-11AE4F73,HOSP_B,O_POSITIVE,PLASMA,2024-01-31,2025-01-30,AVAILABLE,PENDING,Fridge-1,DON_00371
BU-FFCB9AF8,HOSP_D,O_POSITIVE,RBC,2024-12-12,2025-01-23,RESERVED,REVIEW_REQUIRED,Shelf-C1,DON_00676
BU-819BF70B,BB_B,O_POSITIVE,RBC,2024-12-17,2025-01-28,AVAILABLE,PASSED,Shelf-A2,DON_00469
BU-80C17088,BB_A,O_POSITIVE,PLASMA,2024-09-28,2025-09-28,QUARANTINED,FAILED,Fridge-1,DON_00705
BU-E958D0AB,HOSP_C,O_POSITIVE,PLATELETS,2024-12-29,2025-01-03,AVAILABLE,FAILED,Fridge-3,DON_00075
BU-6B345422,BB_B,O_POSITIVE,WHOLE_BLOOD,2024-12-02,2025-01-06,EXPIRED,PASSED,Shelf-A1,DON_00474
BU-D0AD090C,BB_A,A_POSITIVE,PLATELETS,2024-12-28,2025-01-02,RECEIVED,PASSED,Shelf-B2,DON_00585
BU-D4AF26EE,HOSP_C,A_POSITIVE,WHOLE_BLOOD,2024-11-27,2025-01-01,AVAILABLE,PASSED,Shelf-B2,DON_00565
BU-2E968907,BB_A,O_POSITIVE,WHOLE_BLOOD,2024-12-06,2025-01-10,RESERVED,PASSED,Shelf-B2,DON_00163
BU-4AF9B699,HOSP_A,O_NEGATIVE,RBC,2024-12-28,2025-02-08,AVAILABLE,FAILED,Shelf-B1,DON_00310
BU-C43D77A2,HOSP_D,B_NEGATIVE,WHOLE_BLOOD,2024-12-07,2025-01-11,EXPIRED,REVIEW_REQUIRED,Shelf-B2,DON_00777
BU-C285DB80,BB_A,A_POSITIVE,PLATELETS,2024-12-26,2024-12-31,RESERVED,FAILED,Shelf-A1,DON_00125
BU-9278094B,HOSP_A,O_POSITIVE,PLASMA,2024-01-01,2024-12-31,AVAILABLE,PASSED,Fridge-1,DON_00399
BU-F7A13392,HOSP_E,A_POSITIVE,PLATELETS,2024-12-30,2025-01-04,RESERVED,PASSED,Fridge-2,DON_00671
BU-B7B912D8,BB_A,A_POSITIVE,RBC,2024-12-20,2025-01-31,AVAILABLE,PENDING,Platelet-Agitator-1,DON_00005
BU-4EC59FED,HOSP_C,B_POSITIVE,PLASMA,2024-03-25,2025-03-25,EXPIRED,PASSED,Fridge-1,DON_00555
BU-3B443E59,HOSP_E,O_POSITIVE,PLATELETS,2024-12-27,2025-01-01,AVAILABLE,PASSED,Shelf-B1,DON_00632
BU-325976A4,HOSP_A,B_POSITIVE,RBC,2024-12-16,2025-01-27,RESERVED,REVIEW_REQUIRED,Shelf-C1,DON_00669
BU-D8385012,HOSP_A,A_POSITIVE,PLASMA,2024-01-31,2025-01-30,EXPIRED,PASSED,Shelf-B1,DON_00522
BU-16E37605,BB_A,A_POSITIVE,WHOLE_BLOOD,2024-12-28,2025-02-01,AVAILABLE,PASSED,Fridge-3,DON_00731
BU-7CD63933,HOSP_A,AB_POSITIVE,WHOLE_BLOOD,2024-12-19,2025-01-23,USED,PASSED,Fridge-1,DON_00288
BU-2BE3A1F9,HOSP_E,B_POSITIVE,WHOLE_BLOOD,2024-11-27,2025-01-01,AVAILABLE,PASSED,Shelf-A2,DON_00538
BU-11852A3D,HOSP_E,O_POSITIVE,RBC,2024-12-13,2025-01-24,EXPIRED,PASSED,Fridge-3,DON_00324
BU-DE5FB681,HOSP_B,O_NEGATIVE,WHOLE_BLOOD,2024-12-12,2025-01-16,USED,PENDING,Shelf-B1,DON_00008
BU-9D6651E3,HOSP_D,A_POSITIVE,WHOLE_BLOOD,2024-12-14,2025-01-18,DISPATCHED,PASSED,Shelf-C1,DON_00112
BU-28F2B521,HOSP_C,O_POSITIVE,WHOLE_BLOOD,2024-12-05,2025-01-09,USED,PASSED,Fridge-2,DON_00366
BU-BE2513C9,BB_B,O_POSITIVE,PLATELETS,2024-12-28,2025-01-02,RECEIVED,REVIEW_REQUIRED,Fridge-2,DON_00411
BU-DED84430,BB_B,O_POSITIVE,PLATELETS,2024-12-26,2024-12-31,USED,REVIEW_REQUIRED,Shelf-A2,DON_00249
BU-91BDA25F,HOSP_A,O_POSITIVE,RBC,2024-11-25,2025-01-06,EXPIRED,PENDING,Fridge-3,DON_00506
BU-819547F4,HOSP_B,AB_NEGATIVE,PLATELETS,2024-12-27,2025-01-01,QUARANTINED,REVIEW_REQUIRED,Fridge-1,DON_00256
BU-73BEBB57,BB_B,O_POSITIVE,PLATELETS,2024-12-26,2024-12-31,AVAILABLE,PASSED,Fridge-1,DON_00461
BU-BD884FBF,HOSP_E,A_POSITIVE,WHOLE_BLOOD,2024-12-24,2025-01-28,AVAILABLE,PASSED,Fridge-3,DON_00173
BU-E818C617,HOSP_E,O_POSITIVE,PLASMA,2024-07-14,2025-07-14,AVAILABLE,PENDING,Shelf-A2,DON_00782
BU-49944B1B,HOSP_A,A_NEGATIVE,WHOLE_BLOOD,2024-12-03,2025-01-07,AVAILABLE,PASSED,Fridge-2,DON_00121
BU-09E2A547,HOSP_B,B_POSITIVE,PLATELETS,2024-12-29,2025-01-03,AVAILABLE,PASSED,Shelf-A2,DON_00233
BU-A6B8F998,HOSP_E,A_POSITIVE,RBC,2024-12-30,2025-02-10,AVAILABLE,PASSED,Fridge-1,DON_00739
BU-27526A64,HOSP_E,O_NEGATIVE,WHOLE_BLOOD,2024-12-21,2025-01-25,RESERVED,PASSED,Shelf-A1,DON_00665
BU-82DF5056,HOSP_D,AB_NEGATIVE,PLATELETS,2024-12-26,2024-12-31,AVAILABLE,PASSED,Platelet-Agitator-1,DON_00445
BU-E04946C4,BB_A,O_POSITIVE,RBC,2024-12-16,2025-01-27,AVAILABLE,PENDING,Shelf-C1,DON_00751
BU-298E9049,HOSP_C,A_POSITIVE,PLATELETS,2024-12-29,2025-01-03,AVAILABLE,FAILED,Shelf-B2,DON_00229
BU-CB883461,HOSP_A,A_POSITIVE,PLATELETS,2024-12-31,2025-01-05,QUARANTINED,REVIEW_REQUIRED,Shelf-A1,DON_00123
BU-18587A4E,HOSP_E,O_NEGATIVE,PLATELETS,2024-12-29,2025-01-03,AVAILABLE,PASSED,Shelf-A1,DON_00145
